id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName,label_name
10021,Men,Apparel,Bottomwear,Shorts,White,Spring,2013.0,Sports,Nike Men As Woven Shor White Shorts,Bottomwear
42402,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Flying Machine Women Blue Denim Shorts,Bottomwear
34585,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,Tonga Women Green Dress,Dress
42015,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men White Vermont Shoes,Shoes
27225,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Doodle Girls Printed Pink Dress,Dress
15385,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2013.0,Casual,Fila Men Hawai Blue Flip Flops,Shoes
43054,Men,Apparel,Topwear,Tshirts,Green,Summer,2012.0,Casual,Nike Men Green Portugal Football T-shirt,Topwear
23820,Unisex,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Puma Unisex Black Flip Flops,Shoes
13109,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Sports,ADIDAS Men Pant Climalite Black Track Pants,Bottomwear
9225,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Puma Men Snipper Black Sandal,Shoes
36772,Women,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Women Black Watch,Accessories
16070,Men,Apparel,Bottomwear,Trousers,Khaki,Fall,2011.0,Casual,Highlander Men Solid Khaki Trouser,Bottomwear
57998,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Latin Quarters Women Blue Dress,Dress
9164,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Cam Blue Jeans,Bottomwear
9121,Men,Footwear,Shoes,Sports Shoes,Brown,Summer,2013.0,Casual,Puma Men Yacht L Brown Casual Shoes,Shoes
16784,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,ADIDAS Originals Unisex Black Dial Chronograph Watch ADH2584,Accessories
40753,Women,Footwear,Flip Flops,Flip Flops,White,Winter,2012.0,Casual,Roxy Women White Flip Flops,Shoes
11318,Women,Apparel,Bottomwear,Jeans,Black,Fall,2011.0,Casual,United Colors of Benetton Women Solid Black Jeans,Bottomwear
53990,Women,Accessories,Bags,Handbags,Beige,Summer,2012.0,Casual,Kiara Women Beige & Yellow Handbags,Accessories
34581,Women,Apparel,Dress,Dresses,Maroon,Summer,2012.0,Casual,Tonga Women Maroon Dress,Dress
31457,Men,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Running Black Shorts,Bottomwear
17109,Women,Accessories,Wallets,Wallets,Pink,Winter,2015.0,Casual,Lino Perros Women Small Purse Pink Wallet,Accessories
28595,Men,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Peter England Men Leather Brown Belt,Accessories
57858,Women,Footwear,Shoes,Heels,Brown,Winter,2015.0,Casual,Catwalk Women Brown Flats,Shoes
45725,Women,Apparel,Topwear,Kurtas,Blue,Summer,2012.0,Ethnic,Folklore Women Blue Kurta,Topwear
16511,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Bottomwear
50953,Women,Apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Maxi Fit Jeans,Bottomwear
21898,Women,Apparel,Topwear,Kurtas,Pink,Fall,2011.0,Ethnic,BIBA Women Printed Pink Kurta,Topwear
3766,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Status Quo Men's Unplugged Red T-shirt,Topwear
23257,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Maxima Attivo Men Black Army Watch,Accessories
39960,Men,Footwear,Sandal,Sandals,Brown,Spring,2013.0,Casual,GAS Men Brown Madly Sandals,Shoes
20842,Men,Footwear,Shoes,Casual Shoes,Brown,Winter,2018.0,Casual,Red Tape Men Brown Shoes,Shoes
48463,Women,Apparel,Dress,Dresses,Teal,Summer,2012.0,Casual,French Connection Teal & Brown Printed Dress,Dress
5330,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2011.0,Casual,Fila Men's Rockridge Slate Shoe,Shoes
12670,Men,Apparel,Bottomwear,Shorts,White,Fall,2011.0,Casual,Probase Men Check White Shorts,Bottomwear
59973,Women,Apparel,Dress,Dresses,Navy Blue,Fall,2012.0,Casual,Avirate Women Navy Blue Dress,Dress
31188,Men,Accessories,Wallets,Wallets,Black,Summer,2012.0,Casual,Cabarelli Men Black Wallet,Accessories
36513,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,United Colors of Benetton Men Leather Black Belt,Accessories
38756,Women,Accessories,Bags,Handbags,Fluorescent Green,Summer,2012.0,Casual,Nike Fluorescent Green Tote Bag,Accessories
5403,Women,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Kalenji Kiprun 2000l Wht/purple,Shoes
19155,Men,Apparel,Topwear,Tshirts,Yellow,Summer,2011.0,Casual,United Colors of Benetton Men Solid Yellow TShirt,Topwear
48385,Men,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,French Connection Men Navy Blue Jeans,Bottomwear
5454,Men,Apparel,Bottomwear,Shorts,Black,Summer,2011.0,Sports,Nike Men's Basic Woven Med Black Short,Bottomwear
13231,Men,Apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts,Bottomwear
15676,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Highlander Men High Original Blue Jeans,Bottomwear
5384,Men,Footwear,Shoes,Sports Shoes,Beige,Summer,2011.0,Sports,Quechua Arpenaz Flex Man Beige,Shoes
48163,Women,Accessories,Wallets,Wallets,Blue,Winter,2016.0,Casual,Fossil Women Blue Wallet,Accessories
35817,Women,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Enroute Women Black Shoes,Shoes
22842,Men,Footwear,Shoes,Casual Shoes,Khaki,Summer,2012.0,Casual,Woodland Men Khaki Casual Shoes,Shoes
44610,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2013.0,Sports,Salomon Men Black Quest Sports Shoes,Shoes
22260,Women,Footwear,Shoes,Heels,Multi,Winter,2012.0,Casual,Inc.5 Women Multi Casual Flats,Shoes
29945,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Police Men Black Dial Watch PL13088JSB-02,Accessories
33267,Girls,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Shorts,Bottomwear
20523,Women,Accessories,Bags,Handbags,Teal,Winter,2015.0,Casual,Baggit Women Hail Taj Teal Handbag,Accessories
11287,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2016.0,Casual,Wrangler Men Blue Texas Jeans,Bottomwear
50225,Women,Accessories,Belts,Belts,Brown,Summer,2012.0,Casual,Stoln Women Brown Belt,Accessories
58208,Men,Accessories,Belts,Belts,Brown,Summer,2013.0,Casual,New Hide Men Brown Belt,Accessories
3095,Men,Apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,Probase Men's Freestyler Red T-shirt,Topwear
33820,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Puma Men White Axis Sports Shoes,Shoes
12989,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Kids Duramo Synthetic White Sports Shoes,Shoes
2712,Girls,Apparel,Dress,Dresses,Blue,Summer,2011.0,Casual,Disney Kids Girl's Halter Neck Blue Kidswear,Dress
33135,Women,Footwear,Shoes,Heels,Bronze,Winter,2015.0,Ethnic,Catwalk Women Bronze Heels,Shoes
58510,Women,Apparel,Dress,Dresses,White,Fall,2012.0,Casual,Tonga White & Black Animal Print Dress,Dress
18866,Men,Apparel,Bottomwear,Track Pants,Grey,Fall,2011.0,Casual,Puma Men Solid Grey Core Sweat Pants,Bottomwear
11730,Men,Apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Lee Men Solid Yellow T-shirt,Topwear
47305,Women,Accessories,Bags,Handbags,Brown,Summer,2012.0,Casual,Baggit Women Brown Handbag,Accessories
28678,Men,Apparel,Bottomwear,Track Pants,Black,Summer,2012.0,Casual,Proline Men Black Track Pants,Bottomwear
4735,Men,Footwear,Shoes,Casual Shoes,Brown,Fall,2012.0,Casual,Numero Uno Men's Brown Funk Shoe,Shoes
23260,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Maxima Ssteele Men Watch,Accessories
49559,Women,Accessories,Bags,Handbags,Purple,Summer,2012.0,Casual,Rocia Women Purple Handbag,Accessories
59989,Women,Apparel,Dress,Dresses,Black,Fall,2012.0,Party,Avirate Women Black Dress,Dress
53740,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Casual,ADIDAS Men Grey Track Pant,Bottomwear
37937,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Mineral Women Purple Dress,Dress
12875,Men,Footwear,Shoes,Formal Shoes,Black,Spring,2012.0,Formal,Provogue Men Formal Black Formal Shoes,Shoes
44632,Men,Apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Men Grey AS Sideline Track Pants,Bottomwear
50388,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Miss Sixty White Dial Watch,Accessories
3779,Men,Apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Status Quo Men's Black Polo T-shirt,Topwear
22499,Women,Footwear,Shoes,Heels,Gold,Winter,2015.0,Casual,Catwalk Women Gold Casual Heels,Shoes
39225,Women,Apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Femella Women Heart Print  Brown Trousers,Bottomwear
45213,Women,Accessories,Watches,Watches,White,Winter,2016.0,Casual,CASIO ENTICER Women White Dial Analogue Watch A668,Accessories
18413,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Skechers Men Shape-Ups Black Shoe,Shoes
27373,Men,Apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Tantra Men Blood Test Purple T-shirt,Topwear
10849,Men,Apparel,Topwear,Tshirts,Maroon,Fall,2011.0,Casual,Wrangler Men Famous Filafil Maroon T-Shirts,Topwear
43676,Women,Apparel,Dress,Dresses,Green,Summer,2012.0,Casual,French Connection Women Mint Green Dress,Dress
38939,Boys,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Gini and Jony Boys Blue Shorts,Bottomwear
26935,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Jealous 21 Women Black Dress,Dress
57076,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Elle Women Blue Jeans,Bottomwear
8481,Women,Apparel,Dress,Dresses,Peach,Fall,2011.0,Casual,Forever New Women Peach Dress,Dress
17455,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Enticer Men Silver Analogue Watches (A168) MTP-1192A-1ADF,Accessories
54792,Men,Apparel,Bottomwear,Jeans,Grey,Summer,2012.0,Casual,Peter England Men Grey Jeans,Bottomwear
36946,Men,Footwear,Shoes,Sports Shoes,Grey,Fall,2012.0,Sports,Fila Men DLS Temporal Grey Sports Shoes,Shoes
11261,Women,Apparel,Dress,Dresses,Red,Summer,2011.0,Casual,Palm Tree Kids Girls Red Saloppette Set,Dress
44509,Men,Footwear,Shoes,Casual Shoes,Navy Blue,Summer,2012.0,Casual,Converse Men Navy Blue Shoes,Shoes
22614,Men,Apparel,Topwear,Tshirts,Navy Blue,Fall,2011.0,Sports,Nike Men Navy Blue T-shirt,Topwear
25165,Women,Accessories,Bags,Handbags,Black,Winter,2015.0,Casual,Lino Perros Women Leatherite Black Handbag,Accessories
51609,Women,Apparel,Bottomwear,Trousers,Cream,Fall,2012.0,Casual,Kraus Jeans Women Cream Trousers,Bottomwear
25565,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,Fila Men Swift White Sports Shoes,Shoes
41991,Boys,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Gini and Jony Boys Check Black Shirt,Topwear
21808,Men,Accessories,Wallets,Wallets,Brown,Winter,2016.0,Casual,Fossil Men Marcus Brown Wallet,Accessories
53252,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Locomotive Men Blue Jeans,Bottomwear
35162,Men,Footwear,Sandal,Sandals,Brown,Fall,2012.0,Casual,Coolers Men Brown Sandals,Shoes
34027,Boys,Apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini and Jony Boys Printed White T-shirt,Topwear
9956,Men,Apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Manu Train Blue Tshirts,Topwear
31913,Women,Accessories,Bags,Handbags,Pink,Summer,2012.0,Casual,Fabindia Women Pink Sling Bag,Accessories
11236,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Flying Machine Women Low Rise Blue Jeans,Bottomwear
37229,Men,Accessories,Belts,Belts,Black,Summer,2012.0,Casual,United Colors of Benetton Men Leather Black Belt,Accessories
44587,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2017.0,Casual,Lee Men Blue Rack Jeans,Bottomwear
57981,Women,Apparel,Topwear,Shirts,Red,Summer,2010.0,Casual,Latin Quarters Women Red Check Shirt,Topwear
6870,Women,Apparel,Dress,Dresses,Pink,Summer,2011.0,Casual,Forever New Women's Pink Dress,Dress
9146,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2013.0,Casual,Lee Women Mid Stone Blue Maxi Fit Jeans,Bottomwear
9871,Men,Apparel,Topwear,Tshirts,Green,Fall,2011.0,Casual,Status Quo Men Stripes Green Tshirts,Topwear
13981,Men,Footwear,Shoes,Sports Shoes,Black,Spring,2012.0,Sports,Puma Mens Speeder Black Sports Shoes,Shoes
41842,Women,Footwear,Shoes,Sports Shoes,Pink,Summer,2012.0,Sports,Skechers Women Pink Sports Shoes,Shoes
19406,Men,Footwear,Shoes,Sports Shoes,White,Fall,2011.0,Sports,ADIDAS Men White Twenty2yds Lite IV Sports Shoes,Shoes
17902,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,Nike Men Trainng Navy Blue Track Pant,Bottomwear
21379,Men,Apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Manchester United Men Solid Black Track Pants,Bottomwear
58272,Women,Accessories,Bags,Handbags,Red,Fall,2012.0,Casual,Baggit Women Red Sling Bag,Accessories
35481,Men,Footwear,Shoes,Formal Shoes,Black,Summer,2012.0,Formal,Bata Men Black Mocassino Formal Shoes,Shoes
17547,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue & White Striped Shirt,Topwear
3908,Women,Apparel,Bottomwear,Track Pants,Blue,Summer,2011.0,Casual,Urban Yoga Women's Fitted Yoga Blue Track Pant,Bottomwear
57231,Women,Accessories,Bags,Handbags,Black,Summer,2012.0,Casual,Murcia Women Black Handbag,Accessories
43647,Women,Apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,ONLY Women Blue Top,Topwear
21381,Men,Apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Casual,Manchester United Men Solid Navy Blue Track Pants,Bottomwear
59811,Women,Apparel,Dress,Dresses,Beige,Fall,2012.0,Casual,United Colors of Benetton Women Beige Printed Dress,Dress
31571,Men,Apparel,Bottomwear,Trousers,Black,Summer,2012.0,Formal,Mark Taylor Men Striped Black Trousers,Bottomwear
36147,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2012.0,Casual,Nike Men Chroma Thong II Black Flip Flops,Shoes
8806,Men,Apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Scullers Men Black & Red Check Shirt,Topwear
14691,Men,Apparel,Bottomwear,Trousers,Tan,Fall,2011.0,Casual,Basics Men Tan Trousers,Bottomwear
52553,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Pepe Jeans Women Blue Jeans,Bottomwear
14638,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Double Pattern Check White Shirts,Topwear
16505,Men,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Locomotive Men Washed Blue Jeans,Bottomwear
20962,Women,Accessories,Bags,Handbags,Brown,Winter,2016.0,Casual,Fastrack Brown Sling Bag,Accessories
53395,Women,Apparel,Topwear,Kurtas,White,Fall,2012.0,Ethnic,Alma Women White Printed Kurta,Topwear
23274,Men,Accessories,Watches,Watches,White,Summer,2017.0,Casual,Maxima Men White Dial Watch,Accessories
5798,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,ADIDAS Men's Prt White T-shirt,Topwear
9471,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,John Miller Men Blue stripes Shirts,Topwear
15128,Men,Apparel,Bottomwear,Trousers,Cream,Winter,2014.0,Formal,Arrow  Men Solid Cream Trousers,Bottomwear
40636,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,Span Women Green Kurta,Topwear
31128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Printed Teal Dress,Dress
29574,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2012.0,Casual,Vans Men Edgemont Black Shoes,Shoes
50944,Women,Apparel,Bottomwear,Jeans,Navy Blue,Summer,2013.0,Casual,Lee Women Navy Blue Jeggings,Bottomwear
18973,Men,Apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Blue Check Shirt,Topwear
25925,Women,Apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Femella Women Purple T-Shirt,Topwear
35424,Men,Footwear,Shoes,Sports Shoes,White,Summer,2012.0,Sports,ADIDAS Men Dunkfest White Sports Shoes,Shoes
38471,Women,Accessories,Bags,Handbags,Teal,Summer,2012.0,Casual,Baggit Women Teal Pride Jack Handbag,Accessories
39382,Men,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Peter England Men Blue Jeans,Bottomwear
58509,Women,Apparel,Dress,Dresses,Off White,Fall,2012.0,Casual,Tonga Off-White & Black Animal Print Dress,Dress
46277,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,109F Red & White A-Line Dress,Dress
10139,Women,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Esprit Women Cool Chic Night Steel Watch,Accessories
38777,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Woodland Men Brown Leather Shoes,Shoes
37313,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Casio Edifice Men Chronograph Watch EF-558D-1AVDF(ED436),Accessories
21585,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Women Washed Blue Jeans,Bottomwear
39579,Women,Footwear,Shoes,Heels,Multi,Winter,2015.0,Casual,Catwalk Women Multi Colour Flats,Shoes
54622,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Fastrack Men Black Dial Watch,Accessories
28732,Women,Apparel,Topwear,Kurtas,Green,Summer,2012.0,Ethnic,W Women Printed Green Kurta,Topwear
6076,Men,Apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,UCB Men's Polo Neck Striper White Yellow T-shirt,Topwear
54663,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men White Dial Watch,Accessories
52162,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Femella Women Black Striped Tank Dress,Dress
27217,Men,Apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts,Bottomwear
57942,Men,Footwear,Shoes,Casual Shoes,Brown,Spring,2012.0,Casual,Clarks Men Brown Shoes,Shoes
29625,Men,Apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,Indigo Nation Men Check Red Shirt,Topwear
34473,Women,Apparel,Dress,Dresses,Navy Blue,Summer,2012.0,Casual,Van Heusen Woman Navy Blue Dress,Dress
38566,Men,Apparel,Bottomwear,Shorts,Black,Fall,2012.0,Sports,Nike Men Woven Black Shorts,Bottomwear
59177,Men,Footwear,Shoes,Casual Shoes,Olive,Summer,2012.0,Casual,Gliders Men Olive Shoes,Shoes
7399,Men,Footwear,Shoes,Formal Shoes,Black,Winter,2018.0,Formal,Red Tape Men's Black Formal Shoe,Shoes
22703,Men,Footwear,Shoes,Casual Shoes,Grey,Fall,2011.0,Casual,Nike Men Capri II Mid Grey Casual Shoes,Shoes
34562,Women,Accessories,Bags,Handbags,Yellow,Summer,2012.0,Casual,Puma Women Originals Mono Yellow Handbag,Accessories
6875,Women,Apparel,Dress,Dresses,Black,Summer,2011.0,Casual,Forever New Women's Gold Sleeveless Black Dress,Dress
37611,Girls,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Madagascar3 Girls Blue Printed T-Shirt,Topwear
11146,Men,Apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Bling Purple Shirts,Topwear
28633,Men,Footwear,Shoes,Sports Shoes,Grey,Summer,2012.0,Sports,Nike Men Free TR2 Grey Sports Shoes,Shoes
36760,Men,Accessories,Watches,Watches,White,Winter,2016.0,Casual,Maxima Men White Dial Watch,Accessories
8436,Women,Apparel,Topwear,Tops,Pink,Fall,2011.0,Casual,Jealous 21 Women Jealous Gaius Pink Top Pink Tops,Topwear
48085,Women,Apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,French Connection Women Purple Dress,Dress
7819,Men,Apparel,Topwear,Tshirts,Teal,Fall,2011.0,Casual,Proline Men Teal Blue Striped Polo T-shirt,Topwear
25670,Men,Accessories,Watches,Watches,Silver,Summer,2017.0,Casual,Fastrack Men Silver-Toned Dial Watch NE3039SM01,Accessories
43625,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Vero Moda Women Black Printed Shift Dress,Dress
18655,Men,Footwear,Flip Flops,Flip Flops,Black,Fall,2011.0,Casual,Fila Men Drop Needle Black Slippers,Shoes
11868,Men,Footwear,Sandal,Sandals,Black,Fall,2011.0,Casual,Franco Leone Men Casual Black Sandals,Shoes
15558,Men,Apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Spykar Men Check White Shirts,Topwear
22828,Men,Footwear,Shoes,Casual Shoes,Black,Summer,2016.0,Casual,Woodland Men Black Casual Shoes,Shoes
1803,Unisex,Apparel,Topwear,Tshirts,Black,Fall,2010.0,Sports,Tribord Unisex Black T-shirt,Topwear
6473,Women,Apparel,Topwear,Tshirts,Pink,Summer,2011.0,Casual,ADIDAS Women's Blossom Pink T-shirt,Topwear
39293,Men,Footwear,Sandal,Sandals,Brown,Winter,2018.0,Casual,Red Chief Men Brown Sandals,Shoes
39758,Boys,Apparel,Bottomwear,Shorts,Brown,Summer,2012.0,Casual,Gini Jony Boys Brown Shorts,Bottomwear
48031,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Nautica Men Black Dial Chronograph Watch,Accessories
27001,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans,Bottomwear
58336,Men,Footwear,Flip Flops,Flip Flops,Blue,Summer,2012.0,Casual,Lotto Men Blue Flip Flops,Shoes
27206,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Doodle Kids Boy Light Blue Shorts,Bottomwear
40586,Women,Apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Aurelia Women White Kurta,Topwear
59909,Women,Apparel,Dress,Dresses,Blue,Fall,2012.0,Casual,Femella Women Blue Dress,Dress
5580,Men,Footwear,Shoes,Sports Shoes,White,Summer,2011.0,Sports,Nike Men's Sweet Classic Leather White Black Shoe,Shoes
15943,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Casual,Turtle Men Leather Black Wallets,Accessories
4697,Unisex,Accessories,Watches,Watches,Black,Winter,2016.0,Sports,ADIDAS Unisex Digital Duramo Black Watch,Accessories
18818,Men,Accessories,Wallets,Wallets,Black,Fall,2011.0,Formal,Peter England Men Statements Black Wallet,Accessories
58499,Women,Apparel,Dress,Dresses,White,Fall,2012.0,Casual,Tonga White Floral Design Dress,Dress
17097,Women,Accessories,Wallets,Wallets,Black,Winter,2015.0,Casual,Lino Perros Women Blue Zip Black Wallet,Accessories
25555,Men,Apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Wrangler Men Biker Blue T-shirt,Topwear
29796,Men,Apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,Basics Men Black Shirt,Topwear
15127,Men,Apparel,Bottomwear,Trousers,Brown,Fall,2012.0,Casual,Arrow Sport Men Solid  Brown Trousers,Bottomwear
34565,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Tonga Women Printed Black Dress,Dress
57049,Women,Apparel,Dress,Dresses,Black,Summer,2012.0,Casual,Elle Women Black A-Line Dress,Dress
11305,Women,Apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Wrangler Women Blue Custom Jeans,Bottomwear
19419,Men,Apparel,Bottomwear,Shorts,Black,Fall,2011.0,Casual,Quiksilver Men Black Printed Shorts,Bottomwear
9646,Men,Apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Navy Blue Shirts,Topwear
4355,Men,Apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Batman Men's Batman Applique Shei Grey T-shirt,Topwear
52128,Girls,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Doodle Girls Blue Washed Dress,Dress
53683,Women,Accessories,Bags,Handbags,Orange,Summer,2012.0,Casual,Kiara Women Orange Handbag,Accessories
35219,Men,Footwear,Shoes,Casual Shoes,Brown,Summer,2012.0,Casual,Fortune Men Brown Shoes,Shoes
41890,Men,Apparel,Bottomwear,Shorts,Blue,Summer,2012.0,Casual,Flying Machine Men Blue Solid Regular Fit Denim Shorts,Bottomwear
43515,Women,Apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,French Connection Women Blue Dress,Dress
39753,Boys,Apparel,Bottomwear,Trousers,Khaki,Summer,2012.0,Casual,Gini Jony Boys Khaki Trousers,Bottomwear
41302,Girls,Apparel,Dress,Dresses,Pink,Summer,2012.0,Casual,Gini and Jony Girls Blue Saloppette,Dress
47638,Women,Footwear,Shoes,Heels,Black,Winter,2012.0,Casual,Carlton London Women Black Peep Toes,Shoes
51924,Women,Accessories,Bags,Handbags,Off White,Summer,2016.0,Casual,Nyk Women Off White Sling Bag,Accessories
25908,Women,Apparel,Dress,Dresses,Red,Summer,2012.0,Casual,Femella Women Red Dress,Dress
26999,Women,Apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Blue Jeans,Bottomwear
54666,Men,Accessories,Watches,Watches,Steel,Winter,2016.0,Casual,Fastrack Men Blue Dial  Watch,Accessories
9120,Men,Footwear,Shoes,Sports Shoes,Black,Fall,2011.0,Sports,Puma Men Cell Turin Perf Black Sports Shoes,Shoes
10325,Men,Accessories,Watches,Watches,Black,Winter,2016.0,Casual,Puma Men Atlantis Black Watches,Accessories
18755,Women,Apparel,Dress,Dresses,Blue,Fall,2011.0,Casual,Arrow Woman Kaya Blue Dress,Dress
32587,Women,Apparel,Bottomwear,Shorts,Black,Summer,2012.0,Casual,Only  Women Black Shorts,Bottomwear
18735,Women,Apparel,Dress,Dresses,Purple,Fall,2011.0,Casual,Arrow Woman Rima Purple Dress,Dress
57056,Women,Apparel,Dress,Dresses,Cream,Summer,2012.0,Casual,Elle Women White Shift Dress,Dress
24374,Women,Apparel,Topwear,Kurtas,Black,Fall,2011.0,Ethnic,Folklore Women Black  Kurta,Topwear
